Values,Best Case,Worst Case,Average Case
1000,0.022766999999930704,0.021013000000039028,0.06495099999983722
10000,2.1639860000000226,2.188379000000168,7.16849400000001
20000,8.508414000000357,8.499115000000074,28.710797000000184
50000,90.79550500000005,57.17842399999972,198.5973809999996
75000,129.0139850000005,129.10689100000036,463.12700399999994
100000,214.81862600000022,212.08019799999965,1083.4818459999988
