Algoritmos,1000,10000,20000,50000,75000,100000
Selection Sort,0.030109999999999998,2.9049329999999998,11.499453,71.78940999999999,166.30823899999996,286.2791410000002
Bubble Sort,0.07092899999999999,7.073555,28.439239999999998,177.526233,418.471808,747.5142999999998
Pancake Sort,0.017544000000000004,2.040080999999999,8.692844999999998,55.428651,126.07936800000004,225.266122
Shell Sort,0.0026880000000000237,0.041352999999999085,0.10375299999999754,0.40959600000002183,0.8047790000000532,1.2725350000000617
